bill_id,people_id,position
1729422,13962,7
1729422,14169,3
1729422,18228,5
1729422,19968,6
1729422,19969,1
1729422,19979,8
1729422,19995,4
1729422,19996,2
1729422,24746,10
1729436,314,12
1729436,421,2
1729436,14154,10
1729436,14169,8
1729436,18228,4
1729436,19066,3
1729436,19969,1
1729436,19970,6
1729436,19995,7
1729436,20000,14
1729436,20003,15
1729436,20005,5
1729436,22028,9
1729436,24728,13
1729436,24741,16
1729436,24838,11
1729453,287,11
1729453,914,10
1729453,14139,1
1729453,18228,2
1729453,18231,8
1729453,19968,3
1729453,19978,7
1729453,19995,5
1729453,20003,4
1729453,21622,12
1729453,22028,6
1729453,22041,9
1729469,312,9
1729469,421,7
1729469,13962,2
1729469,18228,5
1729469,19066,4
1729469,19968,3
1729469,19969,1
1729469,19985,11
1729469,19991,10
1729469,19995,8
1729469,22028,6
1729486,268,25
1729486,283,6
1729486,342,15
1729486,378,20
1729486,402,12
1729486,11531,24
1729486,11533,22
1729486,13960,5
1729486,16773,16
1729486,17262,11
1729486,17305,9
1729486,17363,17
1729486,18226,13
1729486,19478,8
1729486,19967,21
1729486,19971,14
1729486,19973,1
1729486,19974,27
1729486,19981,18
1729486,21383,19
1729486,22028,10
1729486,22030,3
1729486,22032,28
1729486,22035,31
1729486,22036,4
1729486,22044,7
1729486,22045,2
1729486,24729,30
1729486,24732,23
1729486,24734,33
1729486,24736,29
1729486,24851,32
1729486,24852,26
1729503,13962,11
1729503,18228,4
1729503,19066,12
1729503,19969,1
1729503,19972,6
1729503,19976,5
1729503,19978,10
1729503,19985,16
1729503,19991,13
1729503,19995,3
1729503,20003,8
1729503,22038,14
1729503,24728,7
1729503,24730,17
1729503,24733,15
1729503,24743,2
1729503,24849,9
1729517,314,10
1729517,907,20
1729517,11812,18
1729517,14169,8
1729517,18228,3
1729517,18236,16
1729517,19066,2
1729517,19478,4
1729517,19969,1
1729517,19970,6
1729517,19985,19
1729517,19995,7
1729517,20003,14
1729517,20005,5
1729517,22028,9
1729517,22033,11
1729517,22038,12
1729517,22041,17
1729517,24728,13
1729517,24733,15
1729534,14154,3
1729534,17363,9
1729534,18228,2
1729534,19066,8
1729534,19478,7
1729534,19969,1
1729534,19995,4
1729534,20003,6
1729534,24849,5
1729548,14139,1
1729548,14169,4
1729548,18228,2
1729548,19066,7
1729548,19969,5
1729548,19995,6
1729548,20003,10
1729548,21622,11
1729548,22038,8
1729548,24747,9
1729548,24849,3
1729565,14157,3
1729565,18228,4
1729565,19066,2
1729565,19969,1
1729565,19978,6
1729565,19985,12
1729565,19995,5
1729565,20003,11
1729565,21622,13
1729565,22033,9
1729565,22034,8
1729565,22038,10
1729565,24728,14
1729565,24849,7
1729581,312,16
1729581,330,6
1729581,13962,11
1729581,14157,5
1729581,14169,4
1729581,18228,9
1729581,19066,7
1729581,19968,12
1729581,19969,1
1729581,19978,2
1729581,19990,19
1729581,19991,17
1729581,19995,8
1729581,19999,15
1729581,20003,13
1729581,22028,10
1729581,22034,14
1729581,24728,18
1729581,24741,3
1729598,287,12
1729598,314,6
1729598,18228,9
1729598,18236,11
1729598,19066,8
1729598,19969,1
1729598,19976,3
1729598,19978,7
1729598,19983,10
1729598,19985,4
1729598,19995,2
1729598,20003,14
1729598,24728,13
1729598,24849,5
1729614,14157,2
1729614,18228,4
1729614,19969,1
1729614,19978,7
1729614,19979,10
1729614,19995,3
1729614,21622,12
1729614,22028,5
1729614,22033,9
1729614,22990,11
1729614,24845,6
1729614,24849,8
1729628,287,36
1729628,392,25
1729628,914,30
1729628,11531,39
1729628,11812,26
1729628,13962,34
1729628,14157,37
1729628,14162,22
1729628,18228,13
1729628,19066,14
1729628,19478,8
1729628,19968,28
1729628,19969,1
1729628,19970,27
1729628,19976,16
1729628,19983,20
1729628,19985,33
1729628,19986,10
1729628,19990,31
1729628,19991,32
1729628,19995,19
1729628,19996,11
1729628,20003,12
1729628,21622,41
1729628,22024,6
1729628,22028,18
1729628,22033,5
1729628,22034,9
1729628,22039,21
1729628,22041,17
1729628,24728,15
1729628,24733,29
1729628,24741,40
1729628,24743,4
1729628,24746,35
1729628,24747,23
1729628,24835,24
1729628,24842,2
1729628,24845,38
1729628,24849,3
1729628,24896,7
1729645,330,12
1729645,11810,9
1729645,14154,3
1729645,14157,13
1729645,17605,22
1729645,18228,15
1729645,18231,32
1729645,18236,18
1729645,19066,6
1729645,19478,7
1729645,19968,16
1729645,19969,1
1729645,19970,2
1729645,19972,20
1729645,19978,10
1729645,19979,19
1729645,19990,25
1729645,19991,23
1729645,19995,14
1729645,20002,30
1729645,20003,21
1729645,21622,4
1729645,22028,8
1729645,22041,27
1729645,24728,24
1729645,24733,31
1729645,24739,17
1729645,24741,11
1729645,24746,26
1729645,24832,29
1729645,24845,33
1729645,24848,28
1729645,24849,5
1729660,392,21
1729660,440,7
1729660,914,20
1729660,13962,23
1729660,14139,1
1729660,14169,8
1729660,17712,2
1729660,18228,3
1729660,19066,15
1729660,19478,12
1729660,19969,14
1729660,19970,13
1729660,19978,16
1729660,19983,6
1729660,19990,24
1729660,19995,9
1729660,20003,19
1729660,21286,17
1729660,21622,26
1729660,22038,22
1729660,22039,18
1729660,22041,5
1729660,24739,10
1729660,24746,25
1729660,24842,11
1729660,24849,4
1729677,314,11
1729677,11531,13
1729677,13960,4
1729677,13962,8
1729677,17363,10
1729677,18228,3
1729677,19066,9
1729677,19969,1
1729677,19985,14
1729677,19995,2
1729677,22028,5
1729677,24728,7
1729677,24733,12
1729677,24845,6
1729691,312,14
1729691,330,3
1729691,11531,15
1729691,13962,13
1729691,14157,11
1729691,18228,12
1729691,19066,6
1729691,19478,2
1729691,19969,1
1729691,19970,10
1729691,19976,5
1729691,19995,4
1729691,20002,16
1729691,20003,7
1729691,22028,9
1729691,22041,8
1729703,312,20
1729703,421,4
1729703,11531,22
1729703,11810,14
1729703,11812,25
1729703,13962,16
1729703,14169,7
1729703,18228,15
1729703,18231,9
1729703,18236,17
1729703,19066,2
1729703,19478,5
1729703,19969,1
1729703,19970,13
1729703,19972,18
1729703,19976,6
1729703,19978,3
1729703,19985,23
1729703,19995,8
1729703,20003,10
1729703,22028,12
1729703,22029,24
1729703,22033,21
1729703,22041,11
1729703,24837,19
1729914,392,6
1729914,919,2
1729914,14154,3
1729914,17363,1
1729914,19969,5
1729914,19978,9
1729914,20005,7
1729914,21383,4
1729914,24896,8
1729969,465,1
1729969,470,9
1729969,931,12
1729969,11213,8
1729969,13010,6
1729969,16957,2
1729969,18220,10
1729969,20563,4
1729969,20815,3
1729969,22078,5
1729969,23149,11
1729969,23556,7
1730023,17363,1
1730078,14157,2
1730078,17363,1
1730078,19969,4
1730078,20000,3
1730128,919,5
1730128,14154,4
1730128,17012,12
1730128,17305,6
1730128,17363,1
1730128,18226,11
1730128,19969,8
1730128,19971,2
1730128,19974,9
1730128,19999,15
1730128,21383,10
1730128,22030,3
1730128,22043,7
1730128,24847,13
1730128,24852,14
1730183,17363,1
1730183,19969,2
1730183,22033,3
1730236,342,6
1730236,11817,14
1730236,16773,13
1730236,17262,12
1730236,17414,1
1730236,18226,7
1730236,19656,9
1730236,19974,3
1730236,21383,10
1730236,22030,4
1730236,22936,15
1730236,24836,2
1730236,24837,16
1730236,24844,5
1730236,24847,8
1730236,24852,11
1730291,16773,3
1730291,17363,1
1730291,21383,4
1730291,22030,2
1730291,22037,5
1730345,17363,1
1730400,378,5
1730400,16773,4
1730400,17012,6
1730400,17262,2
1730400,17363,1
1730400,21383,3
1730450,14167,3
1730450,17363,1
1730450,19969,2
1730450,20002,5
1730450,22023,4
1730476,330,14
1730476,392,1
1730476,440,12
1730476,14167,22
1730476,18228,2
1730476,18236,23
1730476,19066,4
1730476,19968,9
1730476,19969,5
1730476,19970,19
1730476,19978,6
1730476,19990,21
1730476,19991,24
1730476,19995,8
1730476,19999,13
1730476,20002,11
1730476,20003,10
1730476,22028,7
1730476,22033,16
1730476,24730,18
1730476,24832,17
1730476,24835,20
1730476,24839,15
1730476,24849,3
1730493,14154,3
1730493,16773,8
1730493,18226,9
1730493,19974,2
1730493,19981,5
1730493,21383,6
1730493,22030,4
1730493,24836,1
1730493,24837,11
1730493,24844,12
1730493,24847,7
1730493,24852,10
1730511,314,7
1730511,914,6
1730511,14157,9
1730511,16035,1
1730511,18228,2
1730511,19968,4
1730511,19969,5
1730511,19995,3
1730511,21622,8
1730529,914,14
1730529,14157,9
1730529,16035,1
1730529,17711,13
1730529,18228,4
1730529,18231,7
1730529,19066,3
1730529,19968,6
1730529,19969,12
1730529,19972,15
1730529,19976,8
1730529,19980,2
1730529,19991,17
1730529,19995,5
1730529,21622,19
1730529,22033,16
1730529,22034,10
1730529,24835,11
1730529,24838,18
1730541,287,23
1730541,312,5
1730541,450,20
1730541,11531,24
1730541,14157,12
1730541,14169,16
1730541,16035,1
1730541,17712,2
1730541,18228,8
1730541,18231,11
1730541,19066,10
1730541,19969,19
1730541,19978,6
1730541,19979,13
1730541,19980,26
1730541,19983,15
1730541,19995,14
1730541,20003,17
1730541,21622,25
1730541,22033,21
1730541,22038,4
1730541,24733,18
1730541,24739,3
1730541,24749,7
1730541,24842,22
1730541,24849,9
1730557,914,1
1730557,18228,3
1730557,18231,6
1730557,19066,2
1730557,19969,4
1730557,19979,7
1730557,19995,5
1730557,20003,8
1730557,22038,9
1730572,312,25
1730572,314,2
1730572,914,24
1730572,11531,26
1730572,13960,10
1730572,14157,7
1730572,14169,11
1730572,16035,1
1730572,18228,3
1730572,18231,13
1730572,19066,22
1730572,19478,20
1730572,19969,5
1730572,19970,18
1730572,19983,4
1730572,19986,16
1730572,19995,12
1730572,19999,27
1730572,20003,17
1730572,22024,14
1730572,22028,9
1730572,22036,8
1730572,23134,21
1730572,24733,29
1730572,24741,28
1730572,24747,19
1730572,24838,23
1730572,24841,6
1730572,24849,15
1730592,314,9
1730592,14154,5
1730592,14157,12
1730592,14169,6
1730592,16035,1
1730592,18228,3
1730592,19066,15
1730592,19976,8
1730592,19995,4
1730592,20003,10
1730592,22033,13
1730592,22034,11
1730592,22038,14
1730592,24838,2
1730592,24841,7
1730605,283,3
1730605,342,13
1730605,365,18
1730605,378,19
1730605,402,21
1730605,919,32
1730605,929,20
1730605,11814,7
1730605,13960,16
1730605,16773,28
1730605,17012,12
1730605,17305,11
1730605,17571,27
1730605,19971,6
1730605,19974,9
1730605,20000,1
1730605,21383,22
1730605,21626,5
1730605,22023,31
1730605,22027,8
1730605,22030,10
1730605,22036,15
1730605,22043,24
1730605,22044,25
1730605,24729,30
1730605,24732,2
1730605,24736,17
1730605,24745,26
1730605,24831,29
1730605,24836,4
1730605,24847,14
1730605,24852,23
1730628,14142,13
1730628,14157,3
1730628,14169,4
1730628,16035,1
1730628,17012,14
1730628,18228,9
1730628,19066,8
1730628,19968,10
1730628,19969,2
1730628,19970,11
1730628,19976,5
1730628,19991,12
1730628,19995,7
1730628,24841,6
1730646,287,7
1730646,915,8
1730646,19983,2
1730646,20004,6
1730646,22028,3
1730646,22033,5
1730646,24736,4
1730646,24843,1
1730663,314,8
1730663,330,2
1730663,392,1
1730663,440,10
1730663,914,9
1730663,13962,6
1730663,18228,5
1730663,19066,4
1730663,19968,7
1730663,19995,3
1730663,24746,13
1730663,24842,12
1730663,24849,11
1730676,287,16
1730676,312,3
1730676,914,13
1730676,14157,7
1730676,16035,1
1730676,17711,2
1730676,18228,4
1730676,19066,5
1730676,19969,9
1730676,19970,12
1730676,19978,10
1730676,19995,6
1730676,21622,17
1730676,22033,14
1730676,22034,11
1730676,22038,15
1730676,24733,8
1730688,312,22
1730688,330,14
1730688,440,23
1730688,914,21
1730688,13962,18
1730688,14169,10
1730688,16035,1
1730688,18228,16
1730688,19066,13
1730688,19478,12
1730688,19969,9
1730688,19970,11
1730688,19979,19
1730688,19990,2
1730688,19991,25
1730688,19995,15
1730688,19999,20
1730688,22024,6
1730688,22028,8
1730688,22033,24
1730688,22041,4
1730688,24739,7
1730688,24741,26
1730688,24743,3
1730688,24747,17
1730688,24841,5
1730713,268,29
1730713,287,28
1730713,311,6
1730713,330,24
1730713,440,5
1730713,11812,18
1730713,14167,23
1730713,14169,14
1730713,17508,21
1730713,18228,2
1730713,18234,20
1730713,19066,7
1730713,19478,15
1730713,19968,10
1730713,19970,8
1730713,19976,4
1730713,19979,9
1730713,19985,31
1730713,19989,16
1730713,19991,27
1730713,19995,1
1730713,19999,26
1730713,20002,19
1730713,20003,11
1730713,21622,33
1730713,22024,17
1730713,22028,3
1730713,22038,25
1730713,24727,22
1730713,24728,12
1730713,24733,30
1730713,24747,13
1730713,24838,32
1730713,24849,34
1730728,402,2
1730728,915,5
1730728,11812,4
1730728,19969,3
1730728,24843,1
1730739,311,18
1730739,312,15
1730739,314,12
1730739,330,7
1730739,440,16
1730739,907,48
1730739,11532,42
1730739,11812,27
1730739,14142,28
1730739,14156,37
1730739,14169,3
1730739,16035,1
1730739,17711,41
1730739,18218,44
1730739,18228,10
1730739,18231,43
1730739,18234,46
1730739,18236,29
1730739,19478,24
1730739,19968,11
1730739,19970,4
1730739,19972,13
1730739,19976,58
1730739,19978,21
1730739,19979,55
1730739,19983,51
1730739,19990,20
1730739,19991,19
1730739,19995,8
1730739,19999,30
1730739,20002,22
1730739,20003,26
1730739,20005,31
1730739,21622,34
1730739,21627,32
1730739,22024,2
1730739,22028,6
1730739,22033,17
1730739,22034,14
1730739,22041,56
1730739,22047,45
1730739,22990,52
1730739,24727,36
1730739,24730,35
1730739,24733,25
1730739,24737,50
1730739,24738,39
1730739,24739,53
1730739,24741,47
1730739,24742,5
1730739,24746,54
1730739,24747,9
1730739,24749,33
1730739,24832,23
1730739,24838,38
1730739,24845,49
1730739,24896,40
1730739,24944,57
1730757,287,14
1730757,421,8
1730757,13962,12
1730757,14157,7
1730757,16035,1
1730757,18228,4
1730757,19066,3
1730757,19478,2
1730757,19968,6
1730757,19969,9
1730757,19991,13
1730757,19995,5
1730757,20004,11
1730757,21622,16
1730757,22034,15
1730757,24835,10
1730774,283,15
1730774,365,14
1730774,402,2
1730774,13960,7
1730774,14152,4
1730774,14154,6
1730774,16773,11
1730774,17262,9
1730774,17363,10
1730774,19656,1
1730774,20000,5
1730774,21383,12
1730774,22030,8
1730774,22044,3
1730774,24847,13
1730795,287,14
1730795,11531,15
1730795,11812,7
1730795,16035,1
1730795,18228,5
1730795,18231,6
1730795,19478,4
1730795,19968,12
1730795,19978,11
1730795,19983,9
1730795,19995,8
1730795,21622,17
1730795,22024,2
1730795,22033,13
1730795,22034,18
1730795,24733,10
1730795,24747,19
1730795,24838,16
1730795,24849,3
1730809,312,2
1730809,14157,8
1730809,14169,10
1730809,16035,1
1730809,17711,13
1730809,18228,3
1730809,19066,5
1730809,19969,14
1730809,19970,15
1730809,19979,6
1730809,19991,16
1730809,19995,4
1730809,20004,12
1730809,21622,18
1730809,22028,7
1730809,24733,11
1730809,24835,9
1730809,24838,17
1730809,24944,19
1730829,312,8
1730829,392,1
1730829,13962,7
1730829,18228,6
1730829,19968,11
1730829,19969,3
1730829,19970,5
1730829,19978,18
1730829,19985,12
1730829,19990,2
1730829,19991,9
1730829,19996,10
1730829,19999,13
1730829,20003,4
1730829,22033,14
1730829,24730,15
1730829,24733,16
1730829,24832,19
1730829,24845,17
1730829,24944,20
1730844,287,16
1730844,914,13
1730844,14157,5
1730844,14169,10
1730844,16035,1
1730844,16744,12
1730844,18228,3
1730844,18231,8
1730844,19066,4
1730844,19972,2
1730844,19980,14
1730844,19986,15
1730844,19995,7
1730844,21622,18
1730844,22028,9
1730844,22038,11
1730844,24733,6
1730844,24832,17
1730865,312,23
1730865,330,9
1730865,392,1
1730865,421,25
1730865,440,14
1730865,11812,27
1730865,13962,11
1730865,14154,21
1730865,14157,5
1730865,14167,20
1730865,16773,16
1730865,17012,8
1730865,18228,2
1730865,18231,3
1730865,18236,22
1730865,19066,7
1730865,19968,12
1730865,19969,6
1730865,19985,15
1730865,19990,19
1730865,19995,4
1730865,20002,26
1730865,22028,13
1730865,22033,17
1730865,24733,24
1730865,24838,10
1730865,24842,18
1730877,287,14
1730877,14157,5
1730877,16035,1
1730877,17329,2
1730877,18228,3
1730877,19066,4
1730877,19979,13
1730877,19991,11
1730877,19995,6
1730877,21622,12
1730877,22033,8
1730877,22038,9
1730877,22039,10
1730877,24733,7
1730893,914,1
1730893,11812,14
1730893,13962,7
1730893,19066,5
1730893,19968,6
1730893,19969,3
1730893,19970,2
1730893,19980,13
1730893,19991,8
1730893,19995,4
1730893,20002,15
1730893,22029,11
1730893,22038,9
1730893,22041,12
1730893,24749,16
1730893,24896,10
1730911,392,1
1730911,440,7
1730911,11812,8
1730911,13962,6
1730911,14157,2
1730911,18228,3
1730911,18231,4
1730911,22028,5
1730926,314,14
1730926,450,13
1730926,14157,8
1730926,16035,1
1730926,18228,5
1730926,19066,6
1730926,19478,4
1730926,19970,16
1730926,19972,17
1730926,19979,10
1730926,19991,18
1730926,19995,7
1730926,20004,15
1730926,21622,19
1730926,22034,11
1730926,24733,9
1730926,24739,3
1730926,24749,2
1730926,24835,12
1730934,287,19
1730934,914,13
1730934,14157,10
1730934,16035,1
1730934,18228,6
1730934,19066,4
1730934,19478,8
1730934,19969,12
1730934,19976,3
1730934,19978,5
1730934,19983,11
1730934,19990,24
1730934,19991,16
1730934,19995,9
1730934,19999,17
1730934,21350,2
1730934,21622,20
1730934,22033,15
1730934,22034,25
1730934,22039,14
1730934,24728,21
1730934,24733,22
1730934,24838,18
1730934,24849,7
1730934,24944,23
1730960,11531,3
1730960,14169,8
1730960,18228,5
1730960,19969,2
1730960,19995,7
1730960,20005,1
1730960,22039,6
1730960,24845,4
1730970,378,8
1730970,16773,10
1730970,17262,4
1730970,18226,11
1730970,19656,5
1730970,19974,1
1730970,21383,6
1730970,22030,3
1730970,22043,9
1730970,22044,2
1730970,24847,7
1730983,312,4
1730983,18228,9
1730983,18234,12
1730983,19066,6
1730983,19969,2
1730983,19978,7
1730983,19991,10
1730983,19995,11
1730983,20003,13
1730983,20005,1
1730983,22033,8
1730983,24728,14
1730983,24838,3
1730983,24841,5
1730998,378,13
1730998,402,3
1730998,413,9
1730998,11533,21
1730998,13960,7
1730998,16773,15
1730998,17012,8
1730998,17262,6
1730998,18226,17
1730998,19656,10
1730998,19974,1
1730998,21383,11
1730998,22030,4
1730998,22036,5
1730998,22043,14
1730998,22044,2
1730998,24831,20
1730998,24837,19
1730998,24844,18
1730998,24847,12
1730998,24852,16
1731013,11531,9
1731013,16773,4
1731013,17605,5
1731013,19974,1
1731013,20000,8
1731013,21383,6
1731013,22030,3
1731013,22038,7
1731013,22044,2
1731026,312,2
1731026,440,3
1731026,14169,11
1731026,18228,8
1731026,19978,6
1731026,19991,9
1731026,19995,10
1731026,20005,1
1731026,22028,5
1731026,22033,7
1731026,24841,4
1731040,311,4
1731040,392,10
1731040,14169,13
1731040,18228,9
1731040,18231,11
1731040,19066,6
1731040,19969,2
1731040,19976,5
1731040,19978,7
1731040,19995,12
1731040,20005,1
1731040,22033,8
1731040,24743,15
1731040,24835,14
1731040,24838,3
1731055,314,2
1731055,392,9
1731055,14142,13
1731055,14169,11
1731055,18228,7
1731055,19066,4
1731055,19478,8
1731055,19978,5
1731055,19979,6
1731055,19995,10
1731055,20002,12
1731055,20005,1
1731055,24841,3
1731055,24896,14
1731068,342,4
1731068,378,7
1731068,11531,8
1731068,18226,6
1731068,19974,1
1731068,21383,5
1731068,22030,3
1731068,22936,2
1731085,11531,4
1731085,14154,5
1731085,16773,3
1731085,19974,1
1731085,22028,2
1731097,421,13
1731097,14156,14
1731097,14157,10
1731097,18228,11
1731097,19066,8
1731097,19968,2
1731097,19969,3
1731097,19970,4
1731097,19976,7
1731097,19995,12
1731097,20005,1
1731097,22028,6
1731097,24733,9
1731097,24832,15
1731097,24838,5
1731113,342,12
1731113,378,16
1731113,402,17
1731113,413,20
1731113,11531,19
1731113,14145,9
1731113,14152,6
1731113,14154,8
1731113,14162,21
1731113,16773,14
1731113,17012,24
1731113,17262,15
1731113,17305,23
1731113,17571,35
1731113,17967,2
1731113,18226,3
1731113,19656,22
1731113,19967,4
1731113,19971,18
1731113,19974,1
1731113,21383,13
1731113,22030,11
1731113,22036,5
1731113,22043,10
1731113,22044,7
1731113,22045,31
1731113,24729,28
1731113,24745,30
1731113,24831,32
1731113,24836,34
1731113,24837,33
1731113,24844,27
1731113,24847,25
1731113,24851,29
1731113,24852,26
1731125,378,3
1731125,11531,5
1731125,16773,4
1731125,18226,6
1731125,19974,1
1731125,21383,2
1731125,24847,7
1731142,342,4
1731142,11531,9
1731142,16773,7
1731142,18226,6
1731142,19971,10
1731142,19974,1
1731142,20000,2
1731142,21383,5
1731142,22030,3
1731142,24844,8
1731156,378,5
1731156,16773,4
1731156,18226,7
1731156,19974,1
1731156,21383,3
1731156,22030,2
1731156,24847,6
1731169,342,2
1731169,408,5
1731169,11531,6
1731169,17262,3
1731169,19974,1
1731169,21383,8
1731169,21626,4
1731169,24831,7
1731181,378,6
1731181,13960,2
1731181,16773,5
1731181,17012,7
1731181,19969,3
1731181,19974,1
1731181,22030,4
1731197,342,4
1731197,14154,2
1731197,16773,6
1731197,17012,10
1731197,18226,8
