bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1757240,2846001,text,101732,application/pdf,Amended,https://legiscan.com/PA/text/HB979/id/2846001,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0979&pn=2158
1757138,2788984,text,77530,application/pdf,Introduced,https://legiscan.com/PA/text/HB980/id/2788984,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0980&pn=1001
1757284,2789005,text,73045,application/pdf,Introduced,https://legiscan.com/PA/text/HB981/id/2789005,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0981&pn=1002
1761086,2800537,text,71378,application/pdf,Introduced,https://legiscan.com/PA/text/HB982/id/2800537,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0982&pn=1153
1766112,2812889,text,67700,application/pdf,Introduced,https://legiscan.com/PA/text/HB983/id/2812889,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0983&pn=1215
1766112,2862687,text,87894,application/pdf,Amended,https://legiscan.com/PA/text/HB983/id/2862687,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0983&pn=2403
1768303,2822046,text,67915,application/pdf,Introduced,https://legiscan.com/PA/text/HB984/id/2822046,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0984&pn=1383
1771146,2826399,text,65587,application/pdf,Introduced,https://legiscan.com/PA/text/HB985/id/2826399,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0985&pn=1512
1771131,2826567,text,66001,application/pdf,Introduced,https://legiscan.com/PA/text/HB986/id/2826567,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0986&pn=1513
1779447,2843876,text,95075,application/pdf,Introduced,https://legiscan.com/PA/text/HB987/id/2843876,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0987&pn=2092
1757789,2789639,text,60817,application/pdf,Introduced,https://legiscan.com/PA/text/HB990/id/2789639,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0990&pn=1003
1757828,2789808,text,65566,application/pdf,Introduced,https://legiscan.com/PA/text/HB991/id/2789808,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0991&pn=1004
1757853,2788978,text,64660,application/pdf,Introduced,https://legiscan.com/PA/text/HB992/id/2788978,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0992&pn=1005
1757913,2788970,text,65729,application/pdf,Introduced,https://legiscan.com/PA/text/HB993/id/2788970,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0993&pn=1006
1757878,2788971,text,87038,application/pdf,Introduced,https://legiscan.com/PA/text/HB994/id/2788971,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0994&pn=1007
1763751,2812802,text,124594,application/pdf,Introduced,https://legiscan.com/PA/text/HB995/id/2812802,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0995&pn=1216
1764395,2813182,text,68311,application/pdf,Introduced,https://legiscan.com/PA/text/HB997/id/2813182,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0997&pn=1217
1758060,2790190,text,87146,application/pdf,Introduced,https://legiscan.com/PA/text/HB998/id/2790190,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0998&pn=1008
1755778,2782709,text,91943,application/pdf,Introduced,https://legiscan.com/PA/text/HB999/id/2782709,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0999&pn=0940
1772966,2830352,text,90909,application/pdf,Introduced,https://legiscan.com/PA/text/HB1000/id/2830352,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1000&pn=1713
1761161,2800566,text,71187,application/pdf,Introduced,https://legiscan.com/PA/text/HB1001/id/2800566,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1001&pn=1154
1761091,2800541,text,62834,application/pdf,Introduced,https://legiscan.com/PA/text/HB1002/id/2800541,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1002&pn=1155
1768360,2821949,text,65475,application/pdf,Introduced,https://legiscan.com/PA/text/HB1003/id/2821949,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1003&pn=1384
1758190,2788097,text,116467,application/pdf,Introduced,https://legiscan.com/PA/text/HB1018/id/2788097,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1018&pn=0960
1758190,2798684,text,121896,application/pdf,Amended,https://legiscan.com/PA/text/HB1018/id/2798684,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1018&pn=1152
1758136,2789923,text,70450,application/pdf,Introduced,https://legiscan.com/PA/text/HB1019/id/2789923,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1019&pn=1009
1766469,2813147,text,74409,application/pdf,Introduced,https://legiscan.com/PA/text/HB1020/id/2813147,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1020&pn=1264
1758219,2789946,text,64690,application/pdf,Introduced,https://legiscan.com/PA/text/HB1021/id/2789946,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1021&pn=1010
1758219,2993450,text,71116,application/pdf,Amended,https://legiscan.com/PA/text/HB1021/id/2993450,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1021&pn=3053
1758198,2790303,text,64700,application/pdf,Introduced,https://legiscan.com/PA/text/HB1022/id/2790303,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1022&pn=1011
1758227,2790021,text,63748,application/pdf,Introduced,https://legiscan.com/PA/text/HB1023/id/2790021,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1023&pn=1012
1758280,2790065,text,69966,application/pdf,Introduced,https://legiscan.com/PA/text/HB1024/id/2790065,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1024&pn=1021
1758280,2833204,text,86227,application/pdf,Amended,https://legiscan.com/PA/text/HB1024/id/2833204,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1024&pn=1835
1758280,2847731,text,92903,application/pdf,Amended,https://legiscan.com/PA/text/HB1024/id/2847731,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1024&pn=2224
1758318,2790164,text,75767,application/pdf,Introduced,https://legiscan.com/PA/text/HB1025/id/2790164,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1025&pn=1022
1758318,2815740,text,76362,application/pdf,Amended,https://legiscan.com/PA/text/HB1025/id/2815740,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1025&pn=1293
1758318,2817095,text,82193,application/pdf,Amended,https://legiscan.com/PA/text/HB1025/id/2817095,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1025&pn=1358
1758318,2833191,text,82745,application/pdf,Amended,https://legiscan.com/PA/text/HB1025/id/2833191,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1025&pn=1834
1758291,2790157,text,68367,application/pdf,Introduced,https://legiscan.com/PA/text/HB1026/id/2790157,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1026&pn=1023
1758291,2817154,text,74680,application/pdf,Amended,https://legiscan.com/PA/text/HB1026/id/2817154,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1026&pn=1359
1758291,2833174,text,74913,application/pdf,Amended,https://legiscan.com/PA/text/HB1026/id/2833174,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1026&pn=1833
1758345,2790166,text,70794,application/pdf,Introduced,https://legiscan.com/PA/text/HB1027/id/2790166,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1027&pn=1024
1758345,2833192,text,90683,application/pdf,Amended,https://legiscan.com/PA/text/HB1027/id/2833192,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1027&pn=1832
1758345,2847738,text,89039,application/pdf,Amended,https://legiscan.com/PA/text/HB1027/id/2847738,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1027&pn=2225
1758491,2790028,text,81983,application/pdf,Introduced,https://legiscan.com/PA/text/HB1028/id/2790028,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1028&pn=1025
1758491,2817066,text,89313,application/pdf,Amended,https://legiscan.com/PA/text/HB1028/id/2817066,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1028&pn=1361
1758474,2790239,text,64317,application/pdf,Introduced,https://legiscan.com/PA/text/HB1029/id/2790239,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1029&pn=1026
1766353,2813155,text,65120,application/pdf,Introduced,https://legiscan.com/PA/text/HB1030/id/2813155,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1030&pn=1265
1758782,2795054,text,63350,application/pdf,Introduced,https://legiscan.com/PA/text/HB1031/id/2795054,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1031&pn=1047
1758809,2793361,text,73894,application/pdf,Introduced,https://legiscan.com/PA/text/HB1032/id/2793361,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1032&pn=1041
1758809,2831587,text,84342,application/pdf,Amended,https://legiscan.com/PA/text/HB1032/id/2831587,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1032&pn=1785
1758809,3012123,text,94974,application/pdf,Amended,https://legiscan.com/PA/text/HB1032/id/3012123,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1032&pn=3415
1758809,3013977,text,100477,application/pdf,Amended,https://legiscan.com/PA/text/HB1032/id/3013977,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1032&pn=3495
1758861,2794573,text,65663,application/pdf,Introduced,https://legiscan.com/PA/text/HB1033/id/2794573,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1033&pn=1084
1758754,2794580,text,72010,application/pdf,Introduced,https://legiscan.com/PA/text/HB1034/id/2794580,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1034&pn=1048
1758871,2794568,text,73805,application/pdf,Introduced,https://legiscan.com/PA/text/HB1035/id/2794568,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1035&pn=1049
1758910,2794571,text,63042,application/pdf,Introduced,https://legiscan.com/PA/text/HB1036/id/2794571,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1036&pn=1050
1758891,2794583,text,63265,application/pdf,Introduced,https://legiscan.com/PA/text/HB1037/id/2794583,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1037&pn=1051
1758837,2794548,text,62152,application/pdf,Introduced,https://legiscan.com/PA/text/HB1038/id/2794548,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1038&pn=1052
1758837,2827452,text,68356,application/pdf,Amended,https://legiscan.com/PA/text/HB1038/id/2827452,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1038&pn=1594
1758922,2794543,text,63747,application/pdf,Introduced,https://legiscan.com/PA/text/HB1039/id/2794543,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1039&pn=1053
1758798,2794558,text,67451,application/pdf,Introduced,https://legiscan.com/PA/text/HB1040/id/2794558,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1040&pn=1054
1758789,2794567,text,63210,application/pdf,Introduced,https://legiscan.com/PA/text/HB1041/id/2794567,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1041&pn=1055
1758895,2794575,text,73377,application/pdf,Introduced,https://legiscan.com/PA/text/HB1042/id/2794575,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1042&pn=1056
1758767,2794553,text,64931,application/pdf,Introduced,https://legiscan.com/PA/text/HB1043/id/2794553,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1043&pn=1057
1758767,3023951,text,71517,application/pdf,Amended,https://legiscan.com/PA/text/HB1043/id/3023951,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1043&pn=3728
1758879,2794582,text,66676,application/pdf,Introduced,https://legiscan.com/PA/text/HB1044/id/2794582,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1044&pn=1058
1758879,2831910,text,71969,application/pdf,Amended,https://legiscan.com/PA/text/HB1044/id/2831910,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1044&pn=1787
1758840,2794560,text,65787,application/pdf,Introduced,https://legiscan.com/PA/text/HB1045/id/2794560,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1045&pn=1059
1758944,2795085,text,63936,application/pdf,Introduced,https://legiscan.com/PA/text/HB1046/id/2795085,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1046&pn=1060
1758833,2794521,text,63445,application/pdf,Introduced,https://legiscan.com/PA/text/HB1047/id/2794521,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1047&pn=1061
1758857,2794704,text,69043,application/pdf,Introduced,https://legiscan.com/PA/text/HB1048/id/2794704,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1048&pn=1062
1758768,2794563,text,67567,application/pdf,Introduced,https://legiscan.com/PA/text/HB1049/id/2794563,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1049&pn=1063
1759349,2795287,text,75737,application/pdf,Introduced,https://legiscan.com/PA/text/HB1050/id/2795287,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1050&pn=1064
1759349,2826499,text,99840,application/pdf,Amended,https://legiscan.com/PA/text/HB1050/id/2826499,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1050&pn=1532
1759296,2795284,text,64419,application/pdf,Introduced,https://legiscan.com/PA/text/HB1051/id/2795284,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1051&pn=1065
1759401,2794513,text,64182,application/pdf,Introduced,https://legiscan.com/PA/text/HB1052/id/2794513,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1052&pn=1066
1759338,2795078,text,65054,application/pdf,Introduced,https://legiscan.com/PA/text/HB1053/id/2795078,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1053&pn=1067
1759405,2794540,text,64973,application/pdf,Introduced,https://legiscan.com/PA/text/HB1054/id/2794540,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1054&pn=1068
1759311,2794524,text,81248,application/pdf,Introduced,https://legiscan.com/PA/text/HB1055/id/2794524,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1055&pn=1069
1759366,2794501,text,70516,application/pdf,Introduced,https://legiscan.com/PA/text/HB1056/id/2794501,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1056&pn=1070
1759373,2794498,text,66875,application/pdf,Introduced,https://legiscan.com/PA/text/HB1057/id/2794498,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1057&pn=1071
1759391,2794522,text,65409,application/pdf,Introduced,https://legiscan.com/PA/text/HB1058/id/2794522,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1058&pn=1072
1759391,2825113,text,74169,application/pdf,Amended,https://legiscan.com/PA/text/HB1058/id/2825113,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1058&pn=1471
1759323,2794710,text,66002,application/pdf,Introduced,https://legiscan.com/PA/text/HB1059/id/2794710,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1059&pn=1073
1759302,2794518,text,64724,application/pdf,Introduced,https://legiscan.com/PA/text/HB1060/id/2794518,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1060&pn=1074
1759330,2794535,text,63310,application/pdf,Introduced,https://legiscan.com/PA/text/HB1061/id/2794535,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1061&pn=1075
1759433,2794494,text,77968,application/pdf,Introduced,https://legiscan.com/PA/text/HB1062/id/2794494,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1062&pn=1076
1759433,2830795,text,97793,application/pdf,Amended,https://legiscan.com/PA/text/HB1062/id/2830795,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1062&pn=1717
1759469,2794507,text,73245,application/pdf,Introduced,https://legiscan.com/PA/text/HB1063/id/2794507,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=1063&pn=1077
